date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2017-09-01,40,0,53,0,13,0,57,73,50,29,64,45,59,33,64,65,65,36,71,55,44,63,24,63,39,82,32,64,0,32,52,30,42,36,18,35,0,76,19,35,8,62,52,0
2017-10-01,40,0,58,17,13,0,0,77,56,31,62,41,62,34,67,54,66,36,72,50,49,57,24,72,39,82,29,65,24,44,0,30,49,32,26,46,0,52,23,36,8,62,53,0
2017-11-01,42,0,81,0,16,0,0,83,51,29,60,38,66,39,64,60,63,37,69,38,53,56,26,67,37,74,32,65,18,40,0,28,27,24,23,0,0,43,13,38,11,75,56,0
2017-12-01,43,0,79,0,14,0,44,74,48,28,53,38,45,45,49,59,63,34,63,39,33,54,23,65,34,64,26,61,0,30,0,27,35,19,28,0,0,60,21,32,9,61,41,0
2018-01-01,41,0,59,19,17,0,61,74,61,41,51,44,69,35,65,76,68,42,71,45,57,60,33,62,40,91,27,64,15,38,38,25,49,20,24,0,0,37,24,36,10,69,54,0
2018-02-01,45,0,58,0,16,0,57,69,53,57,66,41,68,33,71,64,67,37,67,44,42,49,25,62,43,83,31,67,29,36,0,30,38,26,26,0,0,43,20,37,11,75,54,0
2018-03-01,44,0,63,0,16,49,47,74,54,42,55,42,55,32,59,67,70,37,72,45,45,49,23,68,41,84,24,67,27,39,0,20,45,25,26,0,0,51,15,42,11,73,53,0
2018-04-01,38,0,54,18,16,0,0,67,53,36,60,44,58,31,53,59,63,38,68,49,44,56,31,62,33,82,28,65,17,37,0,31,31,24,21,35,0,57,22,47,10,77,52,0
2018-05-01,41,0,49,0,15,0,39,72,50,33,53,41,58,32,61,65,64,34,64,51,47,48,26,62,34,74,26,62,34,37,0,21,25,19,25,0,0,61,22,46,10,58,52,0
2018-06-01,38,0,50,0,14,0,0,66,50,32,72,44,61,31,64,50,62,37,65,59,46,54,42,58,36,76,23,67,35,38,0,31,23,21,19,0,0,71,15,40,10,0,49,0
2018-07-01,39,0,55,14,12,0,45,81,51,36,57,45,46,33,60,69,63,35,64,67,55,46,40,67,42,79,38,62,22,47,0,21,29,24,27,31,0,58,21,40,8,0,42,0
