date,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht,/m/02v_8dy,/m/09jx2,/m/04n7dpf,/m/0g_fl,/m/01rd35,/m/016ldw,/g/11cks2gbc8,/m/0cvgr,/m/06bmj_x,/m/06lry,/m/0hbm6,/m/0drqp,/m/014dsx,/m/07s_c,/g/11bc57hf91,/m/01tzw5,/m/018m33,/g/121g16mn,/g/1216wtvp,/m/088p1q,/g/1236svz8,/m/0pb8nv_,/m/02r5p3,/m/05457c,/m/0218w7,/g/11w4h00ll9,/m/06bmj_y,/m/026gdg4,/m/09y23_,/m/01s_5,/m/01cf44,/m/0545k,/m/01cf0p,/m/0cs24,/m/0z_xz,/m/0d130,/m/0hdyy,/m/011d_9rh,/m/04sng5,/m/0hhw8xd,/m/05nxj0,/m/0c40cq0,/m/06njd,/m/081zw_,/m/02vtq7g,/m/091tvr,/m/02r49f,/m/01406c,/m/04f0h,/m/020d7_,/g/1213tqm6,/m/0h7q5bz,/m/025t20m,/m/042px7,/m/017l39,/g/11cp7w3r6w,/g/11fsrblbyd,/m/03nw7w,/g/11lc9ltvgb,/g/11s7rb01fr,/g/120lq987,/m/079gm,/g/1q582vwlz,/g/120jfhdm_x,/m/032pvq,/m/033wy6,/g/11ln3kjm27,/g/11b651vsw1,/m/0nfn,/m/02wwvy,/m/02fq2b,/m/02jnsq,/g/11g6qj7lt6,/m/085n4,/g/11j8qrghwl,/m/02p2c9s,/g/11jg330g0l,/m/02jjns,/m/02w88k,/m/05kp2c,/m/01y3d8,/g/121jnq1m,/g/120jfhdm_y,/m/0p6bb,/m/018nf6,/m/09s5j9,/m/08f4gj,/m/0bg2p,/g/11c6tyq7nc,/g/11c2688p8j,/m/0ffnx,/m/02ywd,/g/11dxd44r6v,/m/04g3r,/m/06l8d,/m/09j2d,/m/0c_jw,/m/01l0mw,/m/06b49c,/g/11j8qrq5f4,/m/022hpx,/m/03glg,/m/0204sn,/g/11s7rbxtb8,/g/11g6qjtysh,/g/11h37v75l4,/m/02gsv,/m/0f3yyn,/m/079k8t,/m/03ggzf,/m/01hbs0,/m/01fss9,/m/018ct4,/m/029hyv,/m/02mnx9,/g/11bz0yd_jf,/m/01fp90,/g/1q6h_chms,/m/033gpp,/m/04g_71,/m/035czb,/m/04115t2,/g/120t97td,/g/11g_xxld32,/g/121hdyly,/m/02887sv,/g/11kbll0jmc,/g/11hdw7wpyv,/g/11j317sfyk,/g/11fsrbrqgk,/m/05y7_j,/m/01wq4b,/m/04qsq,/m/0_gyn88,/m/04rsd,/m/047m52,/m/05xxpj,/m/05zd8,/m/02vkbbf,/m/01fsrg,/m/014xsg,/m/0272pyx,/m/0f0jq,/m/0hkst,/m/05y_5p,/g/1235w5lb,/g/11j8qrbycd,/m/0968r1,/g/1213vf80,/m/025t89b,/m/05xxpw,/g/11c6t_253c,/m/0462swg,/g/12twkjsql,/g/11j317hdsz,/g/11c6t_549p,/g/11j317n2h0,/g/11fsrbpz7j,/g/11h4f8vzqz,/g/121lmsp6,/g/11g0kd3ygw
2022-09-01,25,34,45,77,39,0,44,46,77,71,47,100,65,54,62,74,41,78,27,44,31,25,0,0,68,27,0,0,0,0,0,54,0,67,19,28,86,72,48,54,51,0,29,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,76,0,0,34,72,0,0,0,0,0,0,0,6,50,0,52,13,0,0,0,18,91,57,50,88,0,65,0,90,52,93,0,47,17,9,0,28,65,77,53,96,38,0,92,71,94,0,0,0,64,82,62,0,96,82,0,10,0,76,88,0,35,26,41,1,0,0,0,0,0,0,0,0,58,50,42,0,72,12,84,55,0,61,69,20,23,82,54,80,0,39,84,0,70,0,0,0,0,0,0,0,0,0,0
2022-10-01,25,28,31,75,41,0,39,46,68,74,60,0,91,73,56,78,34,75,24,49,29,26,0,0,60,15,0,0,0,0,0,73,0,53,22,40,80,69,34,38,51,0,39,0,0,0,0,0,0,0,0,0,0,17,77,0,0,0,0,0,0,0,66,0,0,36,59,44,0,0,0,0,0,0,7,51,26,54,13,0,0,0,14,84,54,54,85,0,61,0,83,53,100,0,34,15,6,0,26,64,92,52,97,31,0,87,65,80,80,0,0,64,52,46,0,66,84,0,9,17,62,100,0,42,32,39,1,0,0,0,0,0,0,0,0,68,56,44,0,76,11,77,59,0,45,68,34,34,88,0,61,0,31,82,0,67,0,0,0,0,0,0,0,0,0,0
2022-11-01,25,20,33,82,38,0,38,40,61,60,53,0,55,67,57,74,32,75,31,67,43,22,0,0,66,22,0,0,0,0,0,67,0,63,56,47,81,87,35,57,41,36,32,22,0,100,0,0,0,0,0,0,0,34,69,0,0,0,0,0,0,0,61,0,0,39,53,33,0,0,0,0,0,0,8,54,86,42,13,0,0,0,14,78,52,62,94,0,68,0,87,55,96,0,51,14,6,0,31,65,91,52,64,30,0,81,89,78,88,0,0,60,89,72,0,39,67,0,16,24,90,73,0,53,26,33,2,0,0,0,0,0,0,0,0,69,59,44,0,77,12,79,59,0,0,69,34,21,92,53,46,0,27,78,0,56,0,0,0,0,0,0,0,0,0,0
2022-12-01,20,17,28,69,35,0,32,41,56,50,40,0,68,47,100,67,29,66,23,64,38,21,0,0,57,35,0,0,0,0,0,47,0,77,100,34,70,84,45,36,39,0,26,0,0,0,0,0,0,0,0,0,0,25,66,0,0,0,0,0,100,0,51,0,0,29,47,36,0,0,0,0,0,0,6,47,21,0,13,0,0,0,0,81,56,41,83,0,0,0,87,66,82,0,0,16,5,0,24,81,100,57,75,35,0,71,68,88,73,0,0,83,65,61,0,43,61,0,14,13,74,75,0,46,34,33,1,0,0,0,0,0,0,0,0,65,41,43,0,65,12,68,91,0,0,71,19,21,70,0,34,0,31,64,0,63,0,0,0,0,0,0,0,0,0,0
2023-01-01,22,14,34,80,37,0,39,44,61,64,66,0,84,45,66,76,29,74,22,50,46,23,0,0,50,40,0,0,0,0,0,45,0,74,66,54,86,99,31,46,60,37,32,0,0,0,0,0,0,0,0,0,30,17,68,0,0,0,0,0,0,0,61,0,0,26,44,38,0,0,0,0,0,0,10,54,80,0,14,0,0,0,19,100,67,38,100,0,73,0,83,64,87,0,44,16,5,0,28,76,100,46,71,40,0,93,55,75,87,0,0,87,91,43,0,42,58,0,18,18,54,75,1,76,26,40,1,0,0,0,0,0,0,0,0,74,42,41,22,71,10,85,77,0,100,100,26,0,97,60,30,0,33,60,0,66,0,0,0,0,0,0,0,0,0,0
2023-02-01,24,25,36,85,39,0,36,41,78,56,69,0,73,37,53,79,34,74,25,46,25,24,0,0,71,37,0,0,0,0,0,37,0,62,22,100,83,100,26,48,60,35,28,0,0,0,0,0,0,0,0,0,0,27,100,0,100,0,0,0,0,0,59,0,0,0,64,24,0,0,0,0,0,0,10,49,47,0,14,0,0,0,31,90,66,66,90,0,89,0,86,59,91,0,56,33,6,0,29,77,100,44,76,40,0,94,71,84,100,0,0,66,85,63,0,57,91,0,18,0,65,51,1,31,42,37,2,0,0,0,0,0,0,0,0,100,44,41,0,85,11,95,79,0,0,93,26,0,89,0,54,0,31,73,0,68,0,0,0,0,0,0,0,0,0,0
2023-03-01,54,0,27,78,53,0,44,46,87,70,44,0,73,38,61,80,39,83,22,58,44,100,0,0,49,39,0,0,0,0,0,38,0,84,20,42,88,92,22,56,53,0,13,24,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,64,0,0,0,57,30,0,0,0,0,0,0,9,49,42,0,15,0,0,0,18,82,84,44,91,0,78,0,91,72,86,0,44,19,6,0,30,69,78,60,66,42,0,86,100,88,54,0,0,55,55,67,0,69,72,0,32,26,54,86,0,28,0,45,12,0,0,0,0,100,0,0,0,69,47,51,0,70,12,86,64,0,0,88,32,23,88,0,48,0,36,72,0,70,0,0,0,0,0,0,0,0,0,0
2023-04-01,29,0,26,53,44,0,30,41,69,57,35,0,72,33,54,69,29,71,16,42,23,45,0,0,30,39,0,0,0,0,0,33,0,56,72,32,58,65,25,41,31,0,10,16,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,50,0,0,0,35,29,0,0,0,0,0,0,6,41,56,25,13,0,0,0,0,78,84,58,78,0,43,0,85,64,73,0,36,14,5,0,26,82,79,60,44,28,0,77,46,79,43,0,0,46,69,55,0,51,72,0,34,0,61,65,0,36,23,26,11,0,0,0,0,0,0,0,0,57,43,39,0,70,13,66,50,0,73,82,26,21,69,0,48,0,26,58,0,53,0,0,0,0,0,0,0,0,0,0
2023-05-01,32,10,35,79,54,27,32,48,81,69,57,0,90,38,69,75,29,75,19,58,35,51,0,0,46,48,0,0,0,0,0,38,0,67,21,42,100,100,47,61,62,0,27,21,0,0,0,0,0,0,0,0,0,33,48,0,0,0,0,0,0,0,69,0,0,0,43,46,0,0,0,0,0,0,8,48,39,0,15,0,0,0,15,85,91,59,86,0,49,0,90,72,93,0,30,13,4,0,27,70,69,56,69,29,0,94,57,81,33,0,0,49,70,36,0,60,56,0,48,17,63,51,0,39,46,29,13,0,0,0,0,0,0,0,0,58,44,46,0,73,10,87,52,63,54,90,24,0,83,49,43,0,31,77,18,81,0,0,0,0,0,0,0,0,0,0
2023-06-01,38,8,30,67,53,0,28,52,78,63,30,0,92,32,64,62,29,73,26,62,35,59,0,0,41,40,34,0,0,18,0,32,0,83,19,33,84,53,20,30,0,0,15,14,0,0,0,0,0,0,0,0,32,17,38,0,0,0,0,0,0,0,68,0,0,25,48,39,0,0,0,0,0,0,7,51,33,0,24,0,0,0,24,84,100,67,90,0,74,0,86,67,88,0,37,17,3,0,24,74,71,55,43,37,0,93,63,97,44,0,0,49,82,46,0,58,71,0,100,12,64,57,0,51,34,26,10,0,0,0,0,0,0,0,0,54,47,45,0,63,11,85,48,0,71,96,38,21,71,58,45,0,100,82,0,74,0,0,0,0,0,0,0,0,0,0
2023-07-01,36,7,30,60,51,0,26,54,82,57,32,0,63,27,63,77,43,84,24,58,29,55,0,0,30,42,0,0,0,0,0,27,0,58,16,43,68,67,0,30,47,0,9,0,0,0,0,0,0,0,0,0,0,18,43,0,0,0,0,0,0,0,63,0,0,0,63,28,0,0,0,0,0,0,7,48,35,0,13,0,0,0,27,87,79,55,96,0,0,0,87,59,81,0,34,17,3,0,25,80,70,53,37,38,0,91,81,74,31,0,0,48,76,52,0,60,66,0,55,19,70,71,0,39,0,28,37,0,0,0,0,0,0,0,0,50,51,46,0,66,9,83,47,40,79,97,22,0,74,97,45,0,62,69,0,81,0,0,0,0,0,0,0,0,0,0
2023-08-01,35,0,32,61,50,0,24,48,100,61,47,0,82,27,68,69,36,76,21,47,27,53,0,0,23,65,0,0,0,0,0,27,0,89,20,34,66,66,21,36,46,28,9,13,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,64,0,0,0,57,34,0,0,0,0,0,0,8,50,25,0,15,0,0,0,14,88,91,78,94,0,0,0,88,66,87,0,43,18,3,0,26,84,70,48,38,29,0,86,47,69,27,0,0,53,60,69,0,61,46,0,25,0,85,45,0,0,0,31,65,0,0,0,0,0,0,0,0,51,49,48,0,70,10,86,51,0,0,94,23,0,85,0,50,0,37,79,0,94,0,0,0,0,0,0,0,0,0,0
2023-09-01,30,10,26,62,49,0,23,39,66,55,38,0,81,29,70,65,30,72,22,59,27,33,0,0,21,100,0,0,0,18,0,29,0,80,23,42,72,55,34,28,34,0,7,16,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,62,0,0,0,42,45,0,0,0,0,0,0,8,43,0,0,68,0,0,0,0,90,67,44,96,0,0,0,88,63,85,0,31,13,2,0,18,74,64,48,37,31,0,85,56,72,27,0,0,50,75,43,0,29,48,0,14,14,62,65,0,37,0,25,59,0,0,0,0,0,0,0,0,57,48,50,0,72,10,79,47,37,67,85,30,23,83,0,43,0,34,71,0,69,0,0,0,0,0,0,0,0,0,0
2023-10-01,30,0,21,58,46,0,22,37,62,54,0,0,62,20,68,65,24,64,20,44,25,25,0,0,24,43,0,0,0,0,0,20,0,90,18,40,80,43,24,26,45,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,35,67,0,0,0,0,0,0,8,44,27,0,14,0,0,0,27,76,60,46,85,0,45,49,87,49,77,0,43,18,2,0,19,67,68,48,36,28,0,81,69,65,19,0,0,50,87,59,0,40,27,0,11,0,51,57,0,51,0,22,53,0,0,0,0,0,0,0,0,61,30,35,0,63,9,73,46,0,0,80,31,22,86,57,37,0,34,63,0,61,0,0,0,0,0,0,0,0,0,0
2023-11-01,25,0,26,57,55,0,23,39,69,54,38,0,65,25,73,64,26,61,26,56,47,28,0,0,26,45,0,0,0,0,0,25,0,82,19,52,83,40,29,39,27,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,67,0,0,0,44,62,0,0,0,0,0,0,7,40,22,0,14,0,0,0,16,82,61,47,89,0,68,0,87,44,84,0,27,14,2,0,19,73,73,59,38,28,0,82,66,73,20,0,0,51,66,73,0,72,41,0,0,13,75,49,0,39,25,21,52,0,0,0,0,0,0,0,0,59,38,47,0,72,10,72,51,0,58,86,23,19,100,0,38,0,36,68,0,71,0,0,0,0,0,0,0,0,0,0
2023-12-01,25,7,21,51,100,0,22,37,63,31,50,0,79,18,60,71,29,70,16,39,0,27,0,0,17,33,0,0,0,0,0,18,0,78,21,46,55,33,30,20,28,0,6,16,0,0,100,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,57,0,0,0,37,52,0,0,0,0,0,0,7,40,32,0,15,0,0,0,17,94,53,60,84,0,0,0,91,40,78,0,53,15,2,0,18,97,75,54,39,29,0,88,48,100,28,0,0,83,64,47,0,44,52,0,11,0,30,45,7,39,0,24,56,0,0,0,0,0,0,0,0,52,35,59,0,63,11,70,54,0,0,83,23,0,80,0,42,0,45,59,0,49,0,0,0,0,0,0,0,0,0,0
2024-01-01,26,17,23,52,98,0,24,39,67,62,52,0,87,25,57,69,28,67,21,29,0,28,0,0,25,26,0,0,0,0,0,25,0,88,21,44,65,54,24,47,38,0,6,14,0,0,0,74,0,0,0,0,0,0,31,0,0,0,0,0,0,0,56,0,0,0,37,31,0,0,0,0,0,0,8,43,34,22,13,0,0,0,34,97,42,62,90,0,43,0,84,60,81,0,51,18,2,0,18,90,70,37,43,37,0,94,60,73,37,0,0,96,59,47,0,51,44,0,12,0,26,66,11,40,0,18,50,0,0,0,0,0,0,0,0,49,39,49,0,71,8,92,50,0,0,79,20,0,86,0,40,0,41,60,0,54,0,0,0,0,0,0,0,0,0,0
2024-02-01,31,10,36,53,66,0,23,40,59,46,38,0,78,31,55,68,27,65,18,40,30,31,0,0,23,24,0,80,0,0,0,31,0,95,18,32,66,71,27,33,0,0,6,18,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,52,0,0,0,30,44,0,0,0,0,0,0,8,41,48,25,11,0,0,0,17,89,51,75,83,0,53,0,84,65,87,0,33,16,2,0,22,86,82,38,44,46,0,87,74,83,34,0,0,56,68,66,0,53,38,0,24,28,33,70,0,29,0,25,45,0,0,0,0,0,0,0,0,45,38,45,0,68,8,86,59,0,0,72,32,0,88,0,35,0,51,63,28,40,100,0,0,0,0,0,0,0,0,0
2024-03-01,30,12,29,55,91,0,23,39,68,50,35,0,93,18,54,66,33,65,23,57,24,30,0,0,20,24,0,0,0,0,0,18,0,91,21,35,66,57,24,40,0,0,8,13,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,58,0,0,0,29,29,0,0,0,0,0,0,8,37,32,0,39,0,0,0,28,81,58,51,81,0,0,0,82,51,77,0,29,20,2,0,21,80,69,36,47,39,0,77,42,74,24,0,63,58,97,57,0,47,55,0,12,0,18,43,0,46,22,19,47,0,0,0,0,0,0,0,0,43,38,49,0,49,8,69,59,0,63,89,21,0,92,0,27,0,42,71,70,73,0,0,0,0,0,0,0,0,0,0
2024-04-01,26,11,28,46,81,0,18,37,69,37,0,0,75,17,59,65,29,66,16,30,41,34,0,0,17,26,0,0,0,0,0,17,0,72,87,48,55,82,24,22,39,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,25,74,0,0,0,0,0,0,9,41,33,0,39,0,0,0,20,78,33,79,73,0,0,0,79,50,79,0,59,16,2,0,15,88,70,39,44,26,0,75,30,70,32,0,0,51,68,39,0,42,45,0,16,18,20,43,0,31,0,18,46,0,0,0,0,0,0,0,0,38,21,44,0,62,8,64,50,0,0,77,0,0,79,0,28,0,35,51,48,25,0,0,0,0,0,0,0,0,0,0
2024-05-01,24,9,31,44,92,0,17,39,64,43,0,0,72,16,64,66,32,65,18,25,24,28,0,0,20,22,0,0,0,0,0,16,0,78,25,29,69,39,38,28,26,0,5,23,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,55,0,0,0,27,50,0,0,0,0,0,0,7,41,38,0,16,0,0,0,21,86,52,67,80,0,0,0,76,44,69,0,0,16,2,0,18,78,59,33,43,27,0,72,44,72,30,0,57,49,67,42,0,43,61,0,12,15,29,44,0,30,24,16,46,0,0,0,0,0,0,0,0,43,33,40,0,68,7,69,49,0,0,88,27,0,81,0,24,0,34,53,60,51,0,0,0,0,0,0,0,0,0,0
2024-06-01,23,0,26,47,82,0,14,32,60,51,0,0,46,19,61,63,27,59,17,48,22,26,0,0,14,21,0,0,0,0,0,19,0,87,17,42,66,65,19,58,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,49,0,0,0,29,61,0,0,0,0,0,0,8,40,0,0,20,0,0,0,29,86,34,0,79,0,0,0,85,37,73,0,28,16,2,0,14,67,58,35,37,28,0,69,42,66,24,0,0,52,58,45,0,35,53,0,48,19,18,51,0,59,37,15,45,0,0,0,0,0,0,0,0,36,33,43,0,56,7,73,50,0,0,86,21,0,80,56,18,0,37,62,59,50,0,0,0,0,0,0,0,0,0,0
2024-07-01,24,0,26,52,94,0,18,35,63,39,0,0,90,15,69,58,29,68,20,40,22,26,0,0,20,22,0,0,0,0,0,15,0,76,17,42,69,63,20,31,0,0,6,0,0,0,0,0,0,0,0,0,0,17,25,0,0,0,93,0,0,0,56,0,0,0,27,75,0,0,0,0,0,0,12,45,0,0,22,0,0,0,27,81,52,45,84,0,0,0,90,49,80,0,70,22,2,0,17,80,72,37,38,32,0,62,53,71,20,0,0,50,55,87,0,48,57,0,23,13,0,55,0,40,0,16,48,0,0,0,0,0,0,0,0,49,24,42,0,58,6,66,47,0,0,91,22,0,81,0,20,0,43,43,47,79,0,0,0,26,0,0,0,0,0,0
2024-08-01,21,0,29,53,87,0,19,33,61,32,49,0,83,27,61,67,27,71,19,41,0,24,100,0,21,20,0,0,0,0,0,27,0,77,18,0,64,78,0,22,0,0,4,17,0,0,0,0,0,0,0,0,36,0,30,0,0,0,0,0,0,0,49,0,0,0,38,54,0,0,0,0,0,0,25,42,26,0,19,0,0,0,16,81,39,54,81,0,0,0,87,45,71,0,42,20,2,0,19,91,75,40,41,38,0,79,62,71,18,0,0,49,87,37,0,39,66,0,16,20,30,30,1,36,0,17,46,0,0,0,0,0,0,0,0,35,28,45,0,68,7,70,71,0,0,91,0,0,94,0,21,0,31,47,48,89,0,0,0,0,0,0,0,0,0,0
2024-09-01,22,0,39,59,88,0,19,32,60,39,0,0,53,24,51,66,40,67,18,39,0,25,0,0,17,16,0,0,0,0,0,24,0,63,16,55,51,76,27,33,0,0,6,16,0,0,0,0,0,0,0,0,0,0,44,0,77,0,0,0,0,0,42,0,0,0,43,68,0,0,0,0,0,0,69,44,22,44,15,0,0,0,31,72,40,77,72,0,0,0,81,48,68,0,37,15,2,0,15,81,68,36,40,37,0,69,43,60,0,0,0,53,63,66,0,57,61,0,22,25,32,26,0,46,48,28,44,0,0,0,0,0,0,0,0,40,21,40,0,76,6,59,60,0,0,90,22,0,83,64,20,0,24,46,86,87,0,0,0,0,0,0,0,0,0,0
2024-10-01,27,9,28,53,86,0,22,31,67,50,43,0,67,17,54,65,36,61,16,51,0,26,0,0,13,17,0,0,0,0,0,17,0,85,20,53,62,56,22,35,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,40,64,0,0,0,0,0,0,27,38,32,26,15,0,0,100,20,75,50,59,80,0,0,0,85,51,75,0,30,16,2,0,13,75,70,40,40,42,0,60,48,77,21,0,64,59,84,77,0,40,51,0,19,0,23,34,0,60,26,21,34,0,0,0,0,0,0,0,0,37,31,48,18,70,6,67,57,0,0,91,23,0,83,0,20,0,36,56,55,99,0,0,0,0,0,0,0,0,0,0
2024-11-01,26,12,29,56,85,0,20,29,62,40,48,0,33,21,61,69,38,68,19,51,21,26,0,0,19,18,0,0,0,0,0,21,0,100,24,30,68,37,30,31,32,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,40,65,0,0,0,0,0,0,100,44,0,27,15,0,0,0,15,75,69,89,81,0,0,0,87,59,74,0,33,18,2,0,15,81,76,40,40,35,0,74,49,67,21,0,0,59,54,41,0,42,33,0,17,19,42,40,1,88,30,22,9,0,0,0,0,0,0,0,0,35,27,47,0,53,7,68,49,0,0,90,31,0,90,73,23,0,43,74,94,76,0,0,0,0,0,0,0,0,0,0
2024-12-01,21,0,26,45,83,0,15,31,68,27,0,0,62,14,58,77,56,68,11,0,0,25,0,0,13,17,0,0,0,0,0,14,0,78,17,0,35,30,55,27,0,32,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,33,73,0,0,0,0,0,0,8,41,26,40,20,0,0,0,40,79,49,74,74,0,70,0,87,51,63,0,0,18,2,0,15,98,78,43,39,39,0,68,40,75,28,0,0,100,76,55,0,40,59,0,0,21,35,54,1,0,0,19,10,0,0,0,0,0,0,0,0,39,31,35,0,53,7,67,50,0,0,77,37,0,79,0,23,0,64,40,49,68,0,0,0,0,0,0,0,0,0,0
2025-01-01,25,0,30,47,88,0,18,35,76,27,46,0,74,15,68,78,60,76,15,32,34,26,59,0,13,23,0,0,0,0,0,15,0,94,23,65,54,54,34,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,31,78,0,0,0,0,0,0,9,37,33,0,23,0,0,0,32,84,46,73,84,0,72,0,98,49,71,0,39,22,2,0,15,95,67,41,41,51,0,79,59,78,19,0,0,89,88,51,0,38,57,0,0,15,31,49,1,42,25,21,44,0,0,0,0,0,0,0,0,47,18,42,0,61,6,73,43,0,0,93,39,25,88,0,21,0,62,66,63,100,0,0,0,0,0,0,0,0,0,0
2025-02-01,24,0,32,48,85,0,19,33,69,28,0,0,93,12,60,72,51,70,19,59,29,31,0,0,8,20,0,0,100,0,0,12,0,82,18,38,62,36,26,34,30,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,26,81,0,0,0,0,0,0,8,35,23,0,97,0,0,0,22,86,52,50,80,0,0,0,84,43,71,0,0,29,2,0,15,91,59,36,41,46,0,64,34,99,26,0,0,56,51,47,0,0,34,0,0,0,47,68,1,0,0,21,48,0,0,0,0,0,0,0,0,38,29,47,0,69,6,76,45,0,0,96,34,0,83,78,20,0,46,69,46,94,0,0,0,0,0,0,0,0,0,0
2025-03-01,22,0,30,48,87,0,16,32,67,38,0,0,96,27,56,66,42,62,16,26,41,27,0,0,8,20,0,0,0,0,0,27,0,93,17,0,59,29,45,20,0,0,7,19,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,48,0,0,0,34,80,0,0,0,0,0,0,10,31,19,0,52,0,0,0,33,85,57,59,75,0,97,0,82,46,70,0,0,29,2,0,14,85,74,41,39,33,0,70,33,67,0,0,82,42,70,70,0,37,40,0,19,0,32,28,2,54,0,16,40,0,0,0,0,0,0,0,0,44,19,40,0,63,7,67,48,0,0,89,43,32,86,0,18,0,40,57,58,90,0,0,0,0,0,0,0,0,0,0
2025-04-01,25,0,22,41,73,0,16,32,64,39,0,0,53,27,54,69,60,64,15,0,0,29,0,0,10,17,0,0,0,0,0,27,0,74,15,39,60,19,0,33,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,35,65,0,0,0,0,0,0,12,33,0,0,28,0,0,0,22,92,47,70,66,0,0,0,91,50,66,0,45,100,2,0,12,90,69,41,37,34,0,64,34,68,0,0,0,43,67,56,0,35,52,0,0,0,21,32,12,0,0,14,39,0,0,0,0,0,0,0,0,25,17,33,0,83,6,60,53,75,0,82,33,0,70,67,19,0,32,42,29,80,0,0,39,0,0,0,0,0,0,0
2025-05-01,23,0,31,45,86,0,13,35,66,29,0,0,38,20,70,74,40,61,16,46,31,26,0,0,7,23,0,0,0,0,0,20,0,66,18,37,60,22,28,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,53,0,0,0,31,55,0,0,0,0,0,0,19,37,50,36,99,0,0,0,29,86,47,50,71,0,0,0,92,40,67,0,42,30,2,0,13,77,55,35,38,51,0,55,31,69,22,0,0,48,82,51,0,0,37,0,0,0,27,52,58,0,0,11,55,0,0,0,0,0,0,0,0,35,26,35,0,76,5,59,52,0,0,84,36,0,73,60,17,0,37,58,37,62,0,0,0,0,0,0,0,0,0,0
2025-06-01,20,0,25,46,77,0,15,35,73,17,76,0,60,17,71,72,46,61,15,38,0,25,0,0,9,34,0,0,0,0,0,17,0,58,15,45,58,22,0,17,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,23,98,0,0,0,0,0,0,8,31,28,0,97,0,0,0,27,80,47,72,73,0,0,0,89,53,69,0,0,30,2,0,15,80,62,33,37,34,0,65,29,64,0,100,91,48,58,52,0,0,40,0,0,0,31,68,63,38,36,17,53,0,0,0,0,0,0,0,0,38,24,42,0,59,5,63,51,0,0,79,43,0,81,0,15,0,38,62,35,62,0,0,0,0,0,0,0,100,0,0
2025-07-01,23,0,24,40,78,0,15,35,74,36,0,0,42,16,57,65,47,66,12,26,38,27,0,0,7,37,0,0,0,0,0,16,0,62,16,55,43,25,23,19,0,0,6,29,0,0,0,0,0,0,0,0,0,19,30,0,0,0,0,0,0,0,55,0,0,0,36,69,0,0,0,0,0,0,8,31,38,43,71,0,0,0,44,77,43,44,76,0,50,0,92,43,67,0,42,52,2,0,13,90,66,37,38,44,0,65,45,63,0,0,0,42,61,54,0,40,37,0,0,0,0,57,50,0,0,16,49,0,0,0,0,0,0,0,0,31,14,41,0,58,5,60,51,0,0,79,23,0,79,0,17,0,66,60,47,76,0,0,0,0,0,0,0,0,100,0
2025-08-01,23,0,27,43,80,28,18,33,70,30,0,0,78,14,57,70,50,69,13,57,22,26,0,0,8,34,0,0,0,0,0,14,0,87,17,36,54,29,31,19,0,0,4,20,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,53,21,0,0,15,100,0,0,0,0,0,0,7,28,23,0,86,0,0,0,34,82,56,79,77,0,0,0,94,41,63,0,34,36,2,0,9,100,62,40,34,33,0,78,34,62,0,0,75,49,59,28,0,47,58,0,0,0,18,45,48,53,0,16,43,0,0,0,0,0,0,0,0,34,19,45,0,59,5,56,61,0,0,70,43,0,83,97,21,0,41,62,45,69,0,0,0,0,0,0,0,0,0,0
