date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2018-03-01,69,0,43,52,31,0,0,58,69,41,27,48,64,45,62,44,81,41,84,68,47,27,39,79,61,74,53,86,48,16,0,0,78,52,45,0,0,50,0,87,0,95,46,0
2018-04-01,68,0,38,54,31,63,0,70,73,36,29,44,70,48,49,35,79,47,81,73,75,28,75,72,51,74,58,86,60,17,0,0,71,73,53,0,0,46,37,87,0,93,50,0
2018-05-01,68,0,38,72,30,0,0,71,74,39,32,50,71,44,64,38,77,45,79,73,79,25,48,73,45,71,50,84,56,15,0,0,71,57,37,0,0,74,43,87,0,75,48,0
2018-06-01,64,93,35,58,21,0,0,55,65,37,28,50,26,42,56,34,71,50,73,81,41,21,80,79,51,69,49,82,51,17,0,0,82,42,37,0,0,72,65,84,0,0,30,0
2018-07-01,66,0,38,41,20,0,0,53,58,35,27,51,32,44,52,33,69,52,65,85,45,23,56,79,48,70,44,77,41,17,0,0,79,51,29,0,0,66,56,78,0,0,29,0
2018-08-01,65,0,44,36,20,0,0,48,63,40,34,47,28,46,56,29,72,44,70,83,54,22,35,88,52,77,60,81,52,17,0,0,72,50,36,0,0,62,43,80,0,0,29,0
2018-09-01,69,0,42,66,26,0,0,58,68,35,33,42,48,51,72,46,78,47,86,73,58,24,47,83,49,77,60,87,27,14,0,0,82,67,33,0,0,58,44,80,0,0,41,0
2018-10-01,69,0,40,56,28,0,0,66,82,33,29,44,49,55,60,23,79,54,85,61,66,28,37,79,46,72,65,90,38,17,0,0,90,66,37,0,0,55,84,79,0,45,47,0
2018-11-01,75,0,68,100,28,0,0,87,76,41,44,45,61,66,48,32,81,49,84,50,53,23,39,75,43,71,55,88,59,16,60,0,86,48,52,93,0,42,53,78,56,84,68,3
2018-12-01,83,0,50,50,30,0,0,100,60,42,50,48,38,69,37,18,71,42,70,46,58,25,59,84,55,50,39,79,26,13,0,0,57,48,38,0,0,45,48,63,0,71,59,3
2019-01-01,81,0,38,59,31,0,0,82,80,41,19,51,54,41,61,50,73,63,85,62,57,40,36,71,45,80,61,87,44,18,0,55,84,57,30,0,0,49,35,85,54,62,61,4
2019-02-01,80,0,47,72,34,62,0,65,73,40,30,46,52,44,57,38,72,50,89,60,48,42,39,78,45,79,63,90,50,16,0,0,81,62,33,0,0,24,40,68,0,78,62,5
2019-03-01,72,0,41,78,32,0,0,63,75,41,23,50,83,45,74,36,79,47,83,64,64,28,42,77,47,77,64,87,62,17,0,0,68,59,51,0,0,50,34,68,0,76,71,6
2019-04-01,76,0,40,50,27,0,0,64,75,40,27,45,49,46,79,46,77,50,84,71,58,29,61,74,44,74,55,86,53,15,48,0,65,56,38,0,0,44,48,63,0,85,73,6
2019-05-01,71,0,37,70,28,0,0,61,72,41,22,49,52,46,58,37,79,49,81,79,65,28,52,80,46,71,53,87,35,15,0,0,70,67,41,0,0,40,0,74,0,60,65,5
2019-06-01,76,0,38,56,24,0,0,47,65,40,18,51,0,45,91,31,76,51,77,77,47,24,39,77,47,70,56,85,23,16,0,0,71,53,23,0,0,61,58,71,0,49,45,6
2019-07-01,78,0,36,0,20,58,0,43,65,44,22,53,32,48,70,34,77,49,72,90,45,23,32,86,49,72,60,78,45,16,0,0,73,59,35,0,0,55,63,58,0,49,43,6
2019-08-01,76,0,32,31,25,0,0,51,63,44,21,51,31,51,69,39,77,43,77,83,44,22,38,90,54,73,61,81,35,16,0,0,75,50,36,0,0,61,48,61,0,46,47,5
2019-09-01,73,0,32,38,24,0,0,56,75,40,30,48,45,49,71,41,83,44,93,78,53,22,46,79,50,77,67,91,32,16,0,0,70,64,41,0,0,58,39,69,0,56,65,6
2019-10-01,67,0,37,83,28,0,0,57,80,41,48,45,38,56,93,42,83,51,86,67,72,26,41,83,46,73,70,86,31,15,0,0,76,65,39,0,0,42,53,78,0,89,67,5
2019-11-01,78,0,64,73,30,61,0,65,80,59,42,41,67,69,73,37,80,44,89,52,65,28,46,81,45,69,86,88,69,14,0,0,69,58,48,0,0,32,49,87,0,83,75,4
2019-12-01,85,0,41,60,29,0,0,82,63,61,27,47,33,68,36,24,74,41,77,53,61,33,68,81,51,54,51,80,44,14,0,0,41,49,38,0,0,32,36,68,0,54,55,4
2020-01-01,90,0,34,52,30,0,0,60,82,57,21,55,53,40,43,34,77,66,89,68,62,52,43,70,41,79,82,92,49,17,0,0,58,64,29,0,0,46,58,76,0,44,59,4
2020-02-01,85,0,35,62,32,51,0,81,83,50,40,55,52,46,49,38,82,66,91,61,64,37,41,73,47,73,78,89,53,16,0,0,53,55,36,48,0,34,39,69,0,68,74,5
2020-03-01,83,0,30,73,29,0,40,52,100,53,100,100,78,57,49,38,87,52,78,43,50,26,36,39,58,57,61,87,35,7,0,0,63,54,100,41,0,13,0,68,99,77,97,3
2020-04-01,100,0,52,59,35,0,0,62,86,55,63,75,59,44,33,35,77,69,83,31,56,48,42,22,75,60,47,96,34,8,0,0,36,51,78,81,0,0,0,60,58,90,92,2
2020-05-01,89,0,51,51,37,48,0,60,70,57,70,56,73,40,51,27,83,58,87,41,53,41,36,27,82,65,51,92,29,11,43,0,43,61,56,100,0,0,0,57,0,89,94,3
2020-06-01,84,0,38,34,22,0,0,49,71,53,39,57,16,42,31,26,100,65,88,64,45,37,35,38,83,68,67,89,36,11,0,0,44,63,51,0,0,16,0,59,0,27,38,3
2020-07-01,83,0,39,41,20,0,0,53,77,60,35,56,0,49,57,45,84,72,78,80,57,43,41,84,73,62,65,88,22,10,55,0,46,50,29,0,0,18,0,61,0,20,34,3
2020-08-01,83,0,31,28,23,0,0,48,68,48,28,70,15,46,32,30,83,58,81,72,53,37,29,99,76,69,70,81,25,11,0,46,48,57,35,0,0,19,0,52,0,17,33,3
