date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2019-04-01,53,0,60,0,22,0,0,53,68,18,35,39,22,48,38,40,60,39,73,62,43,61,28,56,39,69,52,78,0,52,0,0,0,59,49,0,0,58,36,41,15,53,28,75
2019-05-01,57,0,66,0,23,0,0,62,67,18,28,38,23,48,80,43,66,44,74,66,55,71,28,60,17,70,42,82,37,51,0,50,22,58,52,0,0,69,38,38,13,60,38,73
2019-06-01,55,0,57,0,24,0,0,77,66,22,28,40,20,47,75,29,69,41,75,69,38,55,23,57,18,69,49,75,0,61,0,0,16,54,43,0,0,64,44,38,15,61,33,72
2019-07-01,57,0,55,0,20,0,0,55,60,26,26,43,15,47,51,43,58,42,77,82,19,65,20,61,29,62,44,78,0,53,0,0,11,43,35,0,0,63,34,53,13,49,24,72
2019-08-01,59,0,56,0,20,0,0,52,64,34,19,44,11,51,69,39,57,41,82,76,30,44,22,72,32,69,49,78,0,53,0,0,0,61,35,0,0,64,45,42,27,49,22,73
2019-09-01,55,0,58,0,24,0,0,63,78,28,40,44,25,84,55,43,78,47,94,64,100,64,27,59,23,76,53,82,0,55,0,37,0,60,29,0,0,68,36,41,22,79,25,81
2019-10-01,52,0,69,51,25,0,0,72,77,21,43,46,25,49,56,61,74,48,93,47,64,60,27,64,27,73,60,81,0,50,0,0,15,63,39,0,0,63,45,42,27,77,28,79
2019-11-01,54,0,85,45,21,0,0,67,70,60,34,40,22,49,80,58,73,42,85,45,45,61,27,67,25,72,49,80,0,53,0,36,0,57,50,0,0,39,31,42,45,71,26,79
2019-12-01,63,0,65,0,23,0,0,61,70,52,28,35,18,54,57,28,67,39,84,51,36,52,27,57,27,55,48,72,0,48,0,40,0,67,41,0,0,45,40,34,17,53,21,67
2020-01-01,64,0,62,0,23,0,0,67,79,40,37,44,19,41,75,61,73,44,94,58,43,48,20,61,34,71,57,79,0,55,0,0,21,57,48,0,0,35,49,38,23,65,26,84
2020-02-01,61,0,65,0,24,0,0,70,74,38,40,44,28,48,58,45,74,46,86,47,31,51,29,63,28,68,47,79,0,62,0,39,12,35,66,0,0,40,36,56,21,72,29,82
