date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2019-11-01,68,5,81,35,24,29,9,71,60,72,29,53,53,62,69,27,87,59,66,56,56,53,57,70,46,67,33,65,39,61,25,10,55,36,32,38,0,51,5,35,22,73,50,5
2019-12-01,67,5,62,31,23,25,10,53,57,62,23,50,44,60,72,27,78,63,69,57,52,53,54,79,44,65,34,70,35,64,23,10,56,34,30,31,0,53,7,33,19,46,43,6
2020-01-01,76,6,53,34,21,30,10,53,70,56,22,63,55,57,77,34,83,84,67,66,63,44,56,77,44,82,49,76,45,77,22,12,70,48,32,35,0,42,6,36,19,47,50,9
2020-02-01,77,6,51,44,25,39,11,64,69,49,25,54,62,64,89,35,87,70,64,65,69,40,54,80,52,84,45,76,41,72,31,11,68,53,52,46,0,41,5,35,25,86,64,8
2020-03-01,76,7,39,39,23,51,14,62,83,48,44,100,60,100,66,44,82,50,60,51,54,40,47,57,62,63,49,71,32,49,29,11,55,78,99,46,0,20,2,40,69,59,78,7
2020-04-01,72,11,50,43,26,44,12,82,75,49,33,70,64,76,50,37,79,43,66,42,53,45,50,46,66,60,33,65,32,44,42,12,45,54,80,55,0,6,2,50,49,68,98,5
2020-05-01,71,23,50,34,23,38,11,66,64,42,26,58,52,68,53,31,88,45,66,65,48,47,45,58,68,62,40,67,31,48,35,12,46,52,48,41,0,9,2,39,32,54,63,5
2020-06-01,68,30,49,29,19,35,12,53,68,47,23,65,44,72,67,32,96,53,62,87,53,47,36,68,79,69,41,74,34,53,17,13,50,51,43,26,0,13,2,35,18,36,38,4
2020-07-01,67,32,50,27,21,36,11,53,75,55,24,59,40,68,69,31,91,57,61,85,56,47,34,66,100,67,42,81,33,58,14,14,51,53,34,22,0,15,2,33,19,28,37,4
2020-08-01,70,19,43,25,21,29,11,46,68,47,27,59,41,68,67,29,95,54,62,80,54,45,40,67,70,70,41,76,36,60,12,13,46,46,32,19,0,15,2,31,17,22,39,4
2020-09-01,70,12,40,35,24,36,10,61,72,43,32,55,65,64,64,30,95,56,72,64,63,45,62,64,70,65,39,70,42,56,28,12,47,44,49,41,0,17,3,29,14,37,66,3
2020-10-01,72,8,45,39,23,40,11,69,74,55,32,61,57,61,65,30,85,60,65,61,61,42,60,72,79,60,35,76,36,59,33,11,44,43,47,50,0,18,3,31,17,44,61,4
2020-11-01,70,6,56,32,22,30,12,69,70,51,33,78,43,66,58,24,70,63,63,50,51,42,51,60,65,57,30,79,28,53,31,11,40,37,42,44,0,16,3,33,18,29,49,3
2020-12-01,71,5,49,27,24,29,11,54,68,50,25,56,38,64,55,26,74,51,58,49,53,41,47,63,67,59,30,83,29,52,28,10,39,38,35,35,0,17,3,35,14,15,41,4
2021-01-01,74,6,46,23,25,28,11,45,100,52,27,67,39,66,54,31,68,100,57,56,63,61,49,64,60,65,36,78,32,61,24,12,44,45,41,31,0,15,3,31,17,37,49,4
2021-02-01,74,6,47,31,33,38,11,57,86,57,29,55,47,62,63,33,75,88,60,63,63,58,50,70,63,71,37,77,34,61,28,11,44,50,55,40,0,17,3,26,16,35,50,4
2021-03-01,66,10,48,33,33,40,11,70,81,55,22,54,53,63,61,42,75,70,73,83,62,68,50,77,52,77,43,75,37,56,36,13,42,52,48,45,0,19,3,29,20,54,60,3
2021-04-01,70,15,44,35,31,39,10,71,74,50,22,51,57,63,67,40,79,59,62,89,62,55,48,80,59,65,43,82,40,56,43,15,43,47,46,50,0,22,3,34,21,56,53,4
2021-05-01,70,23,42,30,46,31,10,57,66,48,22,49,46,71,64,33,79,68,57,93,56,52,45,84,68,65,44,74,34,55,35,12,50,44,45,42,0,27,4,34,21,47,44,5
2021-06-01,67,33,41,20,35,25,13,44,65,46,18,49,38,68,73,32,85,63,56,100,53,48,40,93,68,65,46,78,38,59,14,13,46,38,35,22,0,36,4,29,16,31,31,4
2021-07-01,74,25,83,19,31,23,12,44,65,48,21,51,32,69,57,29,81,62,55,95,51,52,33,96,77,68,44,78,37,58,11,13,46,38,35,17,0,40,5,27,14,31,28,24
2021-08-01,67,19,85,19,26,22,12,40,75,46,25,62,32,62,67,30,81,56,59,80,54,43,35,88,79,65,46,89,36,57,9,14,48,40,31,16,0,37,5,26,18,30,30,30
2021-09-01,63,11,86,25,29,31,14,50,80,42,31,55,42,66,68,32,76,56,60,75,59,45,60,85,74,65,41,86,38,57,18,14,47,39,43,31,15,37,5,21,29,25,46,32
2021-10-01,62,9,86,33,41,34,10,61,75,39,28,52,46,61,71,34,73,58,61,73,58,39,53,84,79,62,43,77,37,61,25,14,45,40,42,38,0,36,4,19,36,40,48,30
2021-11-01,66,7,90,32,51,31,13,68,74,53,29,50,43,68,69,37,72,54,59,64,53,39,54,81,62,64,42,81,35,55,28,14,44,37,43,38,0,33,5,24,38,45,43,29
2021-12-01,70,6,77,25,46,26,14,53,71,57,24,53,35,69,63,35,73,54,56,61,54,35,47,85,51,60,36,100,28,56,25,13,40,37,34,32,0,33,5,27,25,39,36,26
2022-01-01,84,6,65,31,52,34,11,53,87,63,26,50,50,63,68,43,80,74,63,63,61,42,61,81,45,69,48,94,38,77,26,18,53,48,45,37,0,26,5,24,27,49,44,33
2022-02-01,84,8,62,44,63,49,12,73,79,58,30,58,65,68,76,49,79,66,67,76,73,56,61,93,45,73,51,76,41,81,41,16,55,56,74,56,0,31,6,36,34,68,65,35
2022-03-01,74,10,58,49,69,53,13,83,77,58,27,59,74,67,78,61,89,70,71,83,71,76,63,94,43,79,51,77,40,83,49,16,57,61,85,67,13,35,7,39,47,67,72,36
2022-04-01,76,14,58,58,73,58,15,100,76,56,28,48,89,68,76,57,93,69,68,82,72,65,71,92,49,73,47,79,48,81,75,18,57,68,71,82,31,37,8,44,70,77,81,36
